date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:42	32764/32764	---M--	200	added ('OK')	image/jpeg	etag:%228004-62ea60ec2f037%22	https://dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-09.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-09.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:42	15174/15174	---M--	200	added ('OK')	image/jpeg	etag:%223b4e-62ea60ec2f037%22	https://dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-10.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-10.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:42	33781/33781	---M--	200	added ('OK')	image/jpeg	etag:%22861e-62ea60ec2e867%22	https://dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-01.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-01.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:42	29852/29852	---M--	200	added ('OK')	image/jpeg	etag:%227d3a-62ea60ec2ec4f%22	https://dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-07.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/cruise/cruise-07.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:43	41242/41242	---M--	200	added ('OK')	image/jpeg	etag:%22b5c4-62ea60ed8d5de%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-07.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-07.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:43	61075/61075	---M--	200	added ('OK')	image/jpeg	etag:%2212c99-62ea60ed8d5de%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-08.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-08.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:43	42012/42012	---M--	200	added ('OK')	image/jpeg	etag:%22be90-62ea60ed8d5de%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-09.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-09.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:43	59166/59166	---M--	200	added ('OK')	image/jpeg	etag:%22e726-62ea60ed8d5de%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-10.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-10.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:43	72893/72893	---M--	200	added ('OK')	image/jpeg	etag:%2213fe6-62ea60ed8d9c6%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-11.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-11.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:44	77699/77699	---M--	200	added ('OK')	image/jpeg	etag:%22162a9-62ea60ed8d9c6%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-12.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-12.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:44	54948/54948	---M--	200	added ('OK')	image/jpeg	etag:%22d6a4-62ea60ed8d9c6%22	https://dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-13.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/tours/tours-13.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:44	6243/6243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221863-62ea60ec4eff3%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/listing.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/listing.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:44	68353/68353	---M--	200	added ('OK')	image/png	etag:%2210b01-62ea60ec1a42c%22	https://dreamstour.dreamstechnologies.com/html/assets/img/about.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/about.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:45	346/346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2215a-62ea60ec4eff3%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/progress-icon.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/progress-icon.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:45	10613/10613	---M--	200	added ('OK')	image/jpeg	etag:%224bb6-62ea60ed8f51e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/users/user-05.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/users/user-05.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:45	16723/16723	---M--	200	added ('OK')	image/png	etag:%224153-62ea60ec22515%22	https://dreamstour.dreamstechnologies.com/html/assets/img/bg/about-bg.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/bg/about-bg.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:45	682/682	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222aa-62ea60ec22515%22	https://dreamstour.dreamstechnologies.com/html/assets/img/bg/about-bg-01.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/bg/about-bg-01.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:45	33882/33882	---M--	200	added ('OK')	image/png	etag:%2295b6-62ea60ec34df8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-01.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-01.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:46	1383/1383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22567-62ea60ec359b0%22	https://dreamstour.dreamstechnologies.com/html/assets/img/flags/brazil.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/flags/brazil.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:46	54069/54069	---M--	200	added ('OK')	image/png	etag:%22d335-62ea60ec34df8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-02.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-02.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:46	764/764	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222fc-62ea60ec36180%22	https://dreamstour.dreamstechnologies.com/html/assets/img/flags/japan.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/flags/japan.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:46	41805/41805	---M--	200	added ('OK')	image/png	etag:%22b351-62ea60ec34df8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-03.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-03.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:46	1527/1527	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f7-62ea60ec355c8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/flags/africa.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/flags/africa.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:47	32843/32843	---M--	200	added ('OK')	image/png	etag:%229444-62ea60ec34df8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-04.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-04.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:47	2863/2863	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b2f-62ea60ec355c8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/flags/australia.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/flags/australia.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:47	40180/40180	---M--	200	added ('OK')	image/png	etag:%22a9a6-62ea60ec34df8%22	https://dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-05.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/expert/expert-05.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:47	1313/1313	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22521-62ea60ec36950%22	https://dreamstour.dreamstechnologies.com/html/assets/img/flags/norway.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/flags/norway.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:47	16655/16655	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22410f-62ea60ec2e097%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-01.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-01.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:48	4288/4288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210c0-62ea60ec2e097%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-02.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-02.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:48	4788/4788	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212b4-62ea60ec2e097%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-03.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-03.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:48	45247/45247	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b0bf-62ea60ec2e47f%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-04.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-04.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:48	6358/6358	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218d6-62ea60ec2e47f%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-05.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-05.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:48	4734/4734	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22127e-62ea60ec2e47f%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-06.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-06.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:49	3790/3790	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ece-62ea60ec2e47f%22	https://dreamstour.dreamstechnologies.com/html/assets/img/clients/client-07.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/clients/client-07.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:49	14228/14228	---M--	200	added ('OK')	image/jpeg	etag:%228a11-62ea60ed8f51e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/users/user-03.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/users/user-03.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:49	590/590	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224e-62ea60ec26b66%22	https://dreamstour.dreamstechnologies.com/html/assets/img/bg/testimonial-bg-01.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/bg/testimonial-bg-01.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:49	10064/10064	---M--	200	added ('OK')	image/png	etag:%2229a0-62ea60ec26b66%22	https://dreamstour.dreamstechnologies.com/html/assets/img/bg/update-bg.png	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/bg/update-bg.png	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:50	109614/109614	---M--	200	added ('OK')	image/jpeg	etag:%221ac36-62ea60ec26f4e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-01.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-01.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:50	187864/187864	---M--	200	added ('OK')	image/jpeg	etag:%222dde0-62ea60ec2771e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-02.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-02.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:50	49064/49064	---M--	200	added ('OK')	image/jpeg	etag:%22bfb0-62ea60ec2771e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-03.jpg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/blog/blog-03.jpg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:50	8250/8250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22203a-62ea60ec4dc6b%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/googleplay.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/googleplay.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:50	14628/14628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223924-62ea60ec4867a%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/appstore.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/appstore.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:51	624472/624472	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2298758-62ea60ec2500e%22	https://dreamstour.dreamstechnologies.com/html/assets/img/bg/footer.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/bg/footer.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:51	1354/1354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254a-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-01.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-01.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:51	1177/1177	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22499-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-02.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-02.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:51	2753/2753	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ac1-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-03.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-03.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:51	1250/1250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e2-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-04.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-04.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:52	2408/2408	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22968-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-05.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-05.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:52	6644/6644	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219f4-62ea60ec48a62%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/card-06.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/card-06.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:52	1213/1213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224bd-62ea60ec4dc6b%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/google-icon.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/google-icon.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:52	1008/1008	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223f0-62ea60ec4a9a3%22	https://dreamstour.dreamstechnologies.com/html/assets/img/icons/fb-icon.svg	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/img/icons/fb-icon.svg	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:53	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bdf49d-4d7%22	https://dreamstour.dreamstechnologies.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:53	87532/87532	---M-Z	200	added ('OK')	text/javascript	etag:%22155ec-62ea60ed93787-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/jquery-3.7.1.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/jquery-3.7.1.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:53	80721/80721	---M-Z	200	added ('OK')	text/javascript	etag:%2213b51-62ea60ed9339f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/bootstrap.bundle.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/bootstrap.bundle.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:53	8155/8155	---M-Z	200	added ('OK')	text/javascript	etag:%221fdb-62ea60ed9433f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/wow.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/wow.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:53	5908/5908	---M-Z	200	added ('OK')	text/javascript	etag:%221714-62ea60ed93b6f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/jquery.meanmenu.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/jquery.meanmenu.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:54	44342/44342	---M-Z	200	added ('OK')	text/javascript	etag:%22ad36-62ea60ed9e750-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/owlcarousel/owl.carousel.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/owlcarousel/owl.carousel.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:54	68267/68267	---M-Z	200	added ('OK')	text/javascript	etag:%2210aab-62ea60ed9627f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fancybox/jquery.fancybox.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fancybox/jquery.fancybox.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:54	1915/1915	---M-Z	200	added ('OK')	text/javascript	etag:%2277b-62ea60ed93787-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/jquery.counterup.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/jquery.counterup.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:54	9028/9028	---M-Z	200	added ('OK')	text/javascript	etag:%222344-62ea60ed93b6f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/jquery.waypoints.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/jquery.waypoints.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:55	176435/176435	---M-Z	200	added ('OK')	text/javascript	etag:%222b133-62ea60ed9df80-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/moment/moment.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/moment/moment.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:55	37971/37971	---M-Z	200	added ('OK')	text/javascript	etag:%229453-62ea60ed92fb7-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/bootstrap-datetimepicker.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/bootstrap-datetimepicker.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:55	5046/5046	---M-Z	200	added ('OK')	text/javascript	etag:%2213b6-62ea60ed9339f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/cursor.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/cursor.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:55	50015/50015	---M-Z	200	added ('OK')	text/javascript	etag:%22c35f-62ea60ed9433f-gzip%22	https://dreamstour.dreamstechnologies.com/html/assets/js/script.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/js/script.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:56	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bdf49d-302c%22	https://dreamstour.dreamstechnologies.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://dreamstour.dreamstechnologies.com/html/)
11:17:56	2159992/2159992	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220f578-62ea60ede09f1%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons.eot?v2.45.0	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons539a.eot	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/tabler-icons.css)
11:17:57	2159992/2159992	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220f578-62ea60ede09f1%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons.eot?	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-iconsd41d.eot	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/tabler-icons.css)
11:17:57	774252/774252	---M--	200	added ('OK')	font/woff2	etag:%22bd06c-62ea60ede5bfa%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons.woff2?v2.45.0	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons539a.woff2	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/tabler-icons.css)
11:17:57	1093348/1093348	---M--	200	added ('OK')	font/woff	etag:%2210aee4-62ea60ede542a%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons.woff?	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-iconsd41d.woff	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/tabler-icons.css)
11:17:57	2159808/2159808	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220f4c0-62ea60ede4c59%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons.ttf?v2.45.0	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/fonts/tabler-icons539a.ttf	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/tabler-icons/tabler-icons.css)
11:17:58	117852/117852	---M--	200	added ('OK')	font/woff2	etag:%221cc5c-62ea60ed9b488%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-brands-400.woff2	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:17:58	209128/209128	---MCZ	200	added ('OK')	font/ttf	etag:W/%22330e8-62ea60ed9b488%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:17:58	25392/25392	---M--	200	added ('OK')	font/woff2	etag:%226330-62ea60ed9b870%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-regular-400.woff2	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:17:58	67860/67860	---MCZ	200	added ('OK')	font/ttf	etag:W/%2210914-62ea60ed9b870%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:18:00	156400/156400	---M--	200	added ('OK')	font/woff2	etag:%22262f0-62ea60ed9c428%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:18:01	420332/420332	---MCZ	200	added ('OK')	font/ttf	etag:W/%22669ec-62ea60ed9c428%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:18:01	4792/4792	---M--	200	added ('OK')	font/woff2	etag:%2212b8-62ea60ed9c428%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
11:18:01	10832/10832	---MCZ	200	added ('OK')	font/ttf	etag:W/%222a50-62ea60ed9c428%22	https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Users/PC/Downloads/test/dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://dreamstour.dreamstechnologies.com/html/assets/plugins/fontawesome/css/all.min.css)
